Aube|10|59|387_GG_11_87|Saint-Martin (TROYES)|1853 - 1863|Naissance_Mariage_Décès|20|https://www.archives-aube.fr/_recherche-images/download/397192/image/67090/0/full/max/0/default.jpg
Aube|16|26|4E387_474|Troyes|1793 - 1808|Décès|334|https://www.archives-aube.fr/_recherche-images/download/395691/image/65684/0/full/max/0/default.jpg
Aube|16|40|4E387_287|Troyes|1795 - 1796|Mariage|288|https://www.archives-aube.fr/_recherche-images/download/395454/image/65447/0/full/max/0/default.jpg
Aube|16|46|4E387_288|Troyes|1796 - 1797|Mariage|285|https://www.archives-aube.fr/_recherche-images/download/395455/image/65448/0/full/max/0/default.jpg
Aube|16|91|4E387_388|Troyes|1805 - 1806|Décès|434|https://www.archives-aube.fr/_recherche-images/download/395554/image/65547/0/full/max/0/default.jpg
Aube|17|2|4E387_210|Troyes|1809 - 1809|Naissance|448|https://www.archives-aube.fr/_recherche-images/download/395377/image/65370/0/full/max/0/default.jpg
Aube|17|4|4E387_391|Troyes|1809 - 1809|Décès|289|https://www.archives-aube.fr/_recherche-images/download/395557/image/65550/0/full/max/0/default.jpg
Aube|17|5|4E387_467|Troyes|1809 - 1822|Naissance|302|https://www.archives-aube.fr/_recherche-images/download/395684/image/65677/0/full/max/0/default.jpg
Aube|17|7|4E387_211|Troyes|1810 - 1810|Naissance|434|https://www.archives-aube.fr/_recherche-images/download/395378/image/65371/0/full/max/0/default.jpg
Aube|17|8|4E387_302|Troyes|1810 - 1810|Mariage|187|https://www.archives-aube.fr/_recherche-images/download/395468/image/65461/0/full/max/0/default.jpg
Aube|17|66|4E387_222|Troyes|1821 - 1821|Naissance|350|https://www.archives-aube.fr/_recherche-images/download/395389/image/65382/0/full/max/0/default.jpg
Aube|17|79|4E387_225|Troyes|1824 - 1824|Naissance|383|https://www.archives-aube.fr/_recherche-images/download/395392/image/65385/0/full/max/0/default.jpg
Aube|18|10|4E387_232|Troyes|1831 - 1831|Naissance|343|https://www.archives-aube.fr/_recherche-images/download/395399/image/65392/0/full/max/0/default.jpg
Aube|18|19|4E387_234|Troyes|1833 - 1833|Naissance|338|https://www.archives-aube.fr/_recherche-images/download/395401/image/65394/0/full/max/0/default.jpg
Aube|18|45|4E387_241|Troyes|1840 - 1840|Naissance|248|https://www.archives-aube.fr/_recherche-images/download/395408/image/65401/0/full/max/0/default.jpg
Aube|18|55|4E387_477|Troyes|1842 - 1856|Décès|413|https://www.archives-aube.fr/_recherche-images/download/395694/image/65687/0/full/max/0/default.jpg
Aube|18|57|4E387_244|Troyes|1843 - 1843|Naissance|242|https://www.archives-aube.fr/_recherche-images/download/395411/image/65404/0/full/max/0/default.jpg
Aube|18|58|4E387_335|Troyes|1843 - 1843|Mariage|301|https://www.archives-aube.fr/_recherche-images/download/395501/image/65494/0/full/max/0/default.jpg
Aube|18|60|4E387_473|Troyes|1843 - 1856|Mariage|403|https://www.archives-aube.fr/_recherche-images/download/395690/image/65683/0/full/max/0/default.jpg
Aube|18|63|4E387_426|Troyes|1844 - 1844|Décès|199|https://www.archives-aube.fr/_recherche-images/download/395593/image/65586/0/full/max/0/default.jpg
Aube|18|69|4E387_248|Troyes|1847 - 1847|Naissance|240|https://www.archives-aube.fr/_recherche-images/download/395415/image/65408/0/full/max/0/default.jpg
Aube|18|71|4E387_429|Troyes|1847 - 1847|Décès|233|https://www.archives-aube.fr/_recherche-images/download/395596/image/65589/0/full/max/0/default.jpg
Aube|18|72|4E387_340|Troyes|1848 - 1848|Mariage|158|https://www.archives-aube.fr/_recherche-images/download/395506/image/65499/0/full/max/0/default.jpg
Aube|18|77|4E387_251|Troyes|1850 - 1850|Naissance|239|https://www.archives-aube.fr/_recherche-images/download/395418/image/65411/0/full/max/0/default.jpg
Aube|18|79|4E387_432|Troyes|1850 - 1850|Décès|201|https://www.archives-aube.fr/_recherche-images/download/395599/image/65592/0/full/max/0/default.jpg
Aube|18|82|4E387_433|Troyes|1851 - 1851|Décès|213|https://www.archives-aube.fr/_recherche-images/download/395600/image/65593/0/full/max/0/default.jpg
Aube|18|86|4E387_254|Troyes|1853 - 1853|Naissance|209|https://www.archives-aube.fr/_recherche-images/download/395421/image/65414/0/full/max/0/default.jpg
Aube|18|96|4E387_348|Troyes|1856 - 1856|Mariage|456|https://www.archives-aube.fr/_recherche-images/download/395514/image/65507/0/full/max/0/default.jpg
Aube|19|0|4E387_439|Troyes|1857 - 1857|Décès|287|https://www.archives-aube.fr/_recherche-images/download/395606/image/65599/0/full/max/0/default.jpg
Aube|19|1|4E387_259|Troyes|1858 - 1858|Naissance|255|https://www.archives-aube.fr/_recherche-images/download/395426/image/65419/0/full/max/0/default.jpg
Aube|19|7|4E387_261|Troyes|1860 - 1860|Naissance|250|https://www.archives-aube.fr/_recherche-images/download/395428/image/65421/0/full/max/0/default.jpg
Aube|19|11|4E387_443|Troyes|1861 - 1861|Décès|278|https://www.archives-aube.fr/_recherche-images/download/395610/image/65603/0/full/max/0/default.jpg
Aube|19|16|4E387_355|Troyes|1863 - 1863|Mariage|231|https://www.archives-aube.fr/_recherche-images/download/395521/image/65514/0/full/max/0/default.jpg
Aube|19|20|4E387_356|Troyes|1864 - 1864|Mariage|212|https://www.archives-aube.fr/_recherche-images/download/395522/image/65515/0/full/max/0/default.jpg
Aube|19|37|4E387_452|Troyes|1870 - 1870|Décès|455|https://www.archives-aube.fr/_recherche-images/download/395619/image/65612/0/full/max/0/default.jpg
Aube|19|41|4E387_273|Troyes|1872 - 1872|Naissance|273|https://www.archives-aube.fr/_recherche-images/download/395440/image/65433/0/full/max/0/default.jpg
Aube|19|52|4E387_457|Troyes|1875 - 1875|Décès|328|https://www.archives-aube.fr/_recherche-images/download/395624/image/65617/0/full/max/0/default.jpg
Aube|19|53|4E387_277|Troyes|1876 - 1876|Naissance|300|https://www.archives-aube.fr/_recherche-images/download/395444/image/65437/0/full/max/0/default.jpg
Aube|19|58|4E387_279|Troyes|1878 - 1878|Naissance|289|https://www.archives-aube.fr/_recherche-images/download/395446/image/65439/0/full/max/0/default.jpg
Aube|19|63|4E387_281|Troyes|1880 - 1880|Naissance|313|https://www.archives-aube.fr/_recherche-images/download/395448/image/65441/0/full/max/0/default.jpg
Aube|19|66|4E387_282|Troyes|1881 - 1881|Naissance|343|https://www.archives-aube.fr/_recherche-images/download/395449/image/65442/0/full/max/0/default.jpg
Aube|19|71|4E387_479|Troyes|1883 - 1883|Naissance|364|https://www.archives-aube.fr/_recherche-images/download/395632/image/65625/0/full/max/0/default.jpg
Aube|19|72|4E387_481|Troyes|1883 - 1883|Décès|368|https://www.archives-aube.fr/_recherche-images/download/395634/image/65627/0/full/max/0/default.jpg
Aube|19|74|4E387_483|Troyes|Naissances (19 octobre au 31 décembre 1884) - Mariage (1884)|Naissance_Mariage|463|https://www.archives-aube.fr/_recherche-images/download/395637/image/65630/0/full/max/0/default.jpg
Aube|19|76|4E387_485|Troyes|1885 - 1885|Naissance|362|https://www.archives-aube.fr/_recherche-images/download/395639/image/65632/0/full/max/0/default.jpg
Aube|19|83|4E387_493|Troyes|1887 - 1887|Décès|361|https://www.archives-aube.fr/_recherche-images/download/395647/image/65640/0/full/max/0/default.jpg
Aube|19|86|4E387_496|Troyes|1888 - 1888|Décès|376|https://www.archives-aube.fr/_recherche-images/download/395651/image/65644/0/full/max/0/default.jpg
Aube|19|87|4E387_497|Troyes|1889 - 1889|Naissance|400|https://www.archives-aube.fr/_recherche-images/download/395652/image/65645/0/full/max/0/default.jpg
Aube|19|89|4E387_503|Troyes|1891 - 1891|Naissance|395|https://www.archives-aube.fr/_recherche-images/download/395658/image/65651/0/full/max/0/default.jpg
Aube|19|93|4E387_508|Troyes|1892 - 1892|Décès|438|https://www.archives-aube.fr/_recherche-images/download/395663/image/65656/0/full/max/0/default.jpg
Aube|19|96|4E387_521|Troyes|1893 - 1893|Décès|435|https://www.archives-aube.fr/_recherche-images/download/395676/image/65669/0/full/max/0/default.jpg
Aube|19|97|4E387_510|Troyes|1894 - 1894|Naissance|383|https://www.archives-aube.fr/_recherche-images/download/395665/image/65658/0/full/max/0/default.jpg
Aube|20|1|4E387_523|Troyes|1895 - 1895|Décès|414|https://www.archives-aube.fr/_recherche-images/download/395678/image/65671/0/full/max/0/default.jpg
Aube|20|9|4E387_520|Troyes|1898 - 1898|Mariage|446|https://www.archives-aube.fr/_recherche-images/download/395675/image/65668/0/full/max/0/default.jpg
Aube|20|10|4E387_526|Troyes|1898 - 1898|Décès|385|https://www.archives-aube.fr/_recherche-images/download/395681/image/65674/0/full/max/0/default.jpg
Aube|20|11|387_E_350|Troyes|1900 - 1900|Mariage|411|https://www.archives-aube.fr/_recherche-images/download/395699/image/65692/0/full/max/0/default.jpg
Aube|20|15|387_E_354|Troyes|1901 - 1901|Décès|340|https://www.archives-aube.fr/_recherche-images/download/395703/image/65696/0/full/max/0/default.jpg
Aube|20|17|387_E_356|Troyes|1902 - 1902|Mariage|453|https://archives-aube.fr/_recherche-images/download/395705/image/65698/0/full/max/0/default.jpg
Aube|20|23|387_E_362|Troyes|1904 - 1904|Mariage|459|https://archives-aube.fr/_recherche-images/download/395711/image/65704/0/full/max/0/default.jpg
Aube|20|24|387_E_363|Troyes|1904 - 1904|Décès|345|https://www.archives-aube.fr/_recherche-images/download/395712/image/65705/0/full/max/0/default.jpg
Aube|20|29|387_E_368|Troyes|1906 - 1906|Mariage|542|https://archives-aube.fr/_recherche-images/download/395717/image/65710/0/full/max/0/default.jpg
Aube|20|31|387_E_370|Troyes|1907 - 1907|Naissance|342|https://www.archives-aube.fr/_recherche-images/download/395719/image/65712/0/full/max/0/default.jpg
Aube|20|32|387_E_371|Troyes|1907 - 1907|Mariage|503|https://www.archives-aube.fr/_recherche-images/download/395720/image/65713/0/full/max/0/default.jpg
Aube|20|35|387_E_374|Troyes|1908 - 1908|Mariage|495|https://www.archives-aube.fr/_recherche-images/download/395723/image/65716/0/full/max/0/default.jpg
Aube|20|36|387_E_375|Troyes|1908 - 1908|Décès|324|https://www.archives-aube.fr/_recherche-images/download/395724/image/65717/0/full/max/0/default.jpg
Aube|20|37|387_E_376|Troyes|1909 - 1909|Naissance|318|https://www.archives-aube.fr/_recherche-images/download/395725/image/65718/0/full/max/0/default.jpg
Aube|20|38|387_E_377|Troyes|1909 - 1909|Mariage|459|https://www.archives-aube.fr/_recherche-images/download/395726/image/65719/0/full/max/0/default.jpg
Aube|20|40|387_E_379|Troyes|1910 - 1910|Naissance|314|https://www.archives-aube.fr/_recherche-images/download/395728/image/65721/0/full/max/0/default.jpg
Aube|20|41|387_E_380|Troyes|1910 - 1910|Mariage|478|https://www.archives-aube.fr/_recherche-images/download/395729/image/65722/0/full/max/0/default.jpg
Aube|20|44|387_E_383|Troyes|1911 - 1911|Mariage|447|https://www.archives-aube.fr/_recherche-images/download/395732/image/65725/0/full/max/0/default.jpg
Aube|20|47|387_E_386|Troyes|1912 - 1912|Mariage|482|https://www.archives-aube.fr/_recherche-images/download/395735/image/65728/0/full/max/0/default.jpg
Aube|20|54|387_E_393|Troyes|1914 - 1914|Mariage|220|https://www.archives-aube.fr/_recherche-images/download/395742/image/65735/0/full/max/0/default.jpg
Aube|20|57|387_E_396|Troyes|1915 - 1915|Mariage|206|https://www.archives-aube.fr/_recherche-images/download/395745/image/65738/0/full/max/0/default.jpg
Aube|20|58|387_E_397|Troyes|1915 - 1915|Décès|559|https://www.archives-aube.fr/_recherche-images/download/395746/image/65739/0/full/max/0/default.jpg
Aube|20|67|4 E 387 404|Troyes|1918 - 1918|Naissance|367|https://www.archives-aube.fr/_recherche-images/download/397196/image/67094/0/full/max/0/default.jpg
Aube|20|69|4 E 387 406|Troyes|1918 - 1918|Décès|765|https://archives-aube.fr/_recherche-images/download/397198/image/67096/0/full/max/0/default.jpg
Aube|20|72|4 E 387 409|Troyes|1919 - 1919|Décès|433|https://archives-aube.fr/_recherche-images/download/397201/image/67099/0/full/max/0/default.jpg
Aube|20|73|387_E_410|Troyes|1er janvier 1920 - 3 juillet 1920|Naissance|245|https://www.archives-aube.fr/_recherche-images/download/395759/image/65752/0/full/max/0/default.jpg
Aube|20|74|387_E_411|Troyes|3 juillet 1920 - 31 décembre 1920|Naissance|232|https://www.archives-aube.fr/_recherche-images/download/395760/image/65753/0/full/max/0/default.jpg
Aube|20|75|387_E_412|Troyes|3 janvier 1920 - 3 juillet 1920|Mariage|290|https://archives-aube.fr/_recherche-images/download/395761/image/65754/0/full/max/0/default.jpg
Aube|20|80|387_E_417|Troyes|1921 - 1921|Décès|533|https://www.archives-aube.fr/_recherche-images/download/395766/image/65759/0/full/max/0/default.jpg
Aube|20|81|387_E_418|Troyes|1922 - 1922|Naissance|355|https://www.archives-aube.fr/_recherche-images/download/395767/image/65760/0/full/max/0/default.jpg
Aube|20|83|387_E_420|Troyes|1922 - 1922|Décès|336|https://www.archives-aube.fr/_recherche-images/download/395769/image/65762/0/full/max/0/default.jpg
Aube|20|86|387_E_423|Troyes|1923 - 1923|Mariage|364|https://archives-aube.fr/_recherche-images/download/395772/image/65765/0/full/max/0/default.jpg
Aube|20|91|387_E_429|Troyes|1925|Mariage|371|https://www.archives-aube.fr/_recherche-images/download/1592002/image/137889/0/full/max/0/default.jpg
Aube|20|94|387_E_433|Troyes|1926|Décès|367|https://archives-aube.fr/_recherche-images/download/1592009/image/137896/0/full/max/0/default.jpg
Aube|20|95|387_E_435|Troyes|1927|Mariage|337|https://www.archives-aube.fr/_recherche-images/download/1592004/image/137891/0/full/max/0/default.jpg
Aube|20|96|387_E_436|Troyes|1927|Décès|337|https://archives-aube.fr/_recherche-images/download/1592010/image/137897/0/full/max/0/default.jpg
Aube|20|97|387_E_438|Troyes|1928|Mariage|328|https://www.archives-aube.fr/_recherche-images/download/1592005/image/137892/0/full/max/0/default.jpg
Aube|20|98|387_E_439|Troyes|1928|Décès|327|https://www.archives-aube.fr/_recherche-images/download/1592011/image/137898/0/full/max/0/default.jpg
Aube|21|2|387_E_445|Troyes|1930|Décès|342|https://www.archives-aube.fr/_recherche-images/download/1592013/image/137900/0/full/max/0/default.jpg
Aube|21|19|387_GG_TA_41|Sainte-Madeleine (TROYES)|1691 - 1700|Décès|154|https://www.archives-aube.fr/_recherche-images/download/396863/image/66761/0/full/max/0/default.jpg
Aube|21|22|387_GG_10_24|Sainte-Madeleine (TROYES)|1698 - 1703|Baptême_Mariage_Sépulture|101|https://www.archives-aube.fr/_recherche-images/download/395104/image/65097/0/full/max/0/default.jpg
Aube|21|27|387_GG_18_17|Saint-Pantaleon (TROYES)|1764 - 1774|Baptême_Mariage_Sépulture|300|https://www.archives-aube.fr/_recherche-images/download/395353/image/65346/0/full/max/0/default.jpg
Aube|21|30|387_GG_02_53|Saint-Aventin (TROYES)|1772 - 1777|Baptême_Mariage_Sépulture|172|https://archives-aube.fr/_recherche-images/download/275797/image/28873/0/full/max/0/default.jpg
Aube|21|35|387_GG_01_26|Hôtel-dieu (TROYES)|1792 - 1792|Baptême_Mariage_Sépulture|40|https://www.archives-aube.fr/_recherche-images/download/275738/image/28817/0/full/max/0/default.jpg
Aube|21|36|4E387_194|Troyes|1793 - 1794|Naissance|495|https://www.archives-aube.fr/_recherche-images/download/395361/image/65354/0/full/max/0/default.jpg
Aube|21|38|4E387_195|Troyes|1794 - 1794|Naissance|274|https://www.archives-aube.fr/_recherche-images/download/395362/image/65355/0/full/max/0/default.jpg
Aube|21|39|4E387_196|Troyes|1794 - 1795|Naissance|464|https://www.archives-aube.fr/_recherche-images/download/395363/image/65356/0/full/max/0/default.jpg
Aube|21|40|4E387_197|Troyes|1795 - 1796|Naissance|471|https://www.archives-aube.fr/_recherche-images/download/395364/image/65357/0/full/max/0/default.jpg
Aube|21|41|4E387_198|Troyes|1796 - 1797|Naissance|509|https://www.archives-aube.fr/_recherche-images/download/395365/image/65358/0/full/max/0/default.jpg
Aube|21|42|4E387_199|Troyes|1797 - 1798|Naissance|513|https://www.archives-aube.fr/_recherche-images/download/395366/image/65359/0/full/max/0/default.jpg
Aube|21|44|4E387_200|Troyes|1798 - 1799|Naissance|504|https://www.archives-aube.fr/_recherche-images/download/395367/image/65360/0/full/max/0/default.jpg
Aube|21|45|4E387_201|Troyes|1799 - 1800|Naissance|450|https://www.archives-aube.fr/_recherche-images/download/395368/image/65361/0/full/max/0/default.jpg
Aube|21|46|4E387_202|Troyes|1800 - 1801|Naissance|449|https://www.archives-aube.fr/_recherche-images/download/395369/image/65362/0/full/max/0/default.jpg
Aube|21|47|4E387_203|Troyes|1801 - 1802|Naissance|353|https://www.archives-aube.fr/_recherche-images/download/395370/image/65363/0/full/max/0/default.jpg
Aube|21|50|4E387_206|Troyes|1803 - 1805|Naissance|408|https://www.archives-aube.fr/_recherche-images/download/395373/image/65366/0/full/max/0/default.jpg
Aube|21|51|4E387_207|Troyes|1805 - 1806|Naissance|897|https://www.archives-aube.fr/_recherche-images/download/395374/image/65367/0/full/max/0/default.jpg
Aube|21|58|4E387_315|Troyes|1823 - 1823|Mariage|235|https://www.archives-aube.fr/_recherche-images/download/395481/image/65474/0/full/max/0/default.jpg
Aube|21|61|4E387_472|Troyes|1828 - 1842|Mariage|412|https://www.archives-aube.fr/_recherche-images/download/395689/image/65682/0/full/max/0/default.jpg
Aube|21|64|4E387_249|Troyes|1848 - 1848|Naissance|247|https://www.archives-aube.fr/_recherche-images/download/395416/image/65409/0/full/max/0/default.jpg
Aube|21|65|4E387_442|Troyes|1860 - 1860|Décès|260|https://www.archives-aube.fr/_recherche-images/download/395609/image/65602/0/full/max/0/default.jpg
Aube|21|66|4E387_450|Troyes|1er janvier au 3 mai 1868|Décès|100|https://www.archives-aube.fr/_recherche-images/download/395617/image/65610/0/full/max/0/default.jpg
Aube|21|69|4E387_283|Troyes|1882 - 1882|Naissance|353|https://www.archives-aube.fr/_recherche-images/download/395450/image/65443/0/full/max/0/default.jpg
Aube|21|71|4E387_489|Troyes|1886 - 1886|Mariage|426|https://www.archives-aube.fr/_recherche-images/download/395643/image/65636/0/full/max/0/default.jpg
Aube|21|73|4E387_499|Troyes|1889 - 1889|Décès|366|https://www.archives-aube.fr/_recherche-images/download/395654/image/65647/0/full/max/0/default.jpg
Aube|21|74|4E387_500|Troyes|1890 - 1890|Naissance|359|https://www.archives-aube.fr/_recherche-images/download/395655/image/65648/0/full/max/0/default.jpg
Aube|21|77|4E387_504|Troyes|1891 - 1891|Mariage|416|https://www.archives-aube.fr/_recherche-images/download/395659/image/65652/0/full/max/0/default.jpg
Aube|21|80|387_E_347|Troyes|1899 - 1899|Mariage|398|https://www.archives-aube.fr/_recherche-images/download/395696/image/65689/0/full/max/0/default.jpg
